Created At,Locations,Organization ID,Organization Name,Organization Logo URL,Organization Slug,Organization Topics,Organization Industry Tags,Organization Stage,Organization Head Count,Source,Slug,Title,URL,Featured,Has Description
1694354991,[],9403,Algolux,https://cdn.filestackcontent.com/OawGVuDSKyGNYeWjS3Lt,algolux,"['AI/ML', 'B2B', 'C100 alumni', 'Software', 'Transportation']","['DeepTech', 'Hardware', 'Information Technology', 'Software', 'Transportation']",series_b,3,career_page,29493201-principal-engineer-safety-case,Principal Engineer - Safety Case,https://boards.greenhouse.io/torcrobotics/jobs/6923371002,False,True
1694354990,"['Austin, TX, USA']",9403,Algolux,https://cdn.filestackcontent.com/OawGVuDSKyGNYeWjS3Lt,algolux,"['AI/ML', 'B2B', 'C100 alumni', 'Software', 'Transportation']","['DeepTech', 'Hardware', 'Information Technology', 'Software', 'Transportation']",series_b,3,career_page,29493197-principal-engineer-functional-safety,Principal Engineer - Functional Safety,https://boards.greenhouse.io/torcrobotics/jobs/6923373002,False,True
1694354298,['Canada'],14759,Faire,https://cdn.filestackcontent.com/0KsH7CtQLah5RunJFGLQ,faire,"['100-499', 'B2C', 'Consumer & lifestyle', 'Marketplace', 'Retail', 'Software', 'Team true north']","['Finance', 'Hardware', 'Software', 'Transportation']",series_c_plus,5,career_page,29492506-staff-software-engineer-platform-infrastructure,Staff Software Engineer - Platform Infrastructure,https://boards.greenhouse.io/faire/jobs/6924114002?gh_jid=6924114002,False,True
1694352809,"['Toronto, ON, Canada']",18797,Knix Wear,https://cdn.filepicker.io/api/file/VC8T6mAGRSKMXNM6BIly,knix-wear,"['Consumer & lifestyle', 'Ecommerce/product', 'Female founded', 'Software']","['Ecommerce & Marketplace', 'Fashion']",series_b,4,career_page,29490796-senior-data-analyst,Senior Data Analyst,https://jobs.lever.co/knix/7dd55e04-bac0-4023-b1bd-259d5c788dfb,False,True
1694352809,"['Ottawa, ON, Canada']",18797,Knix Wear,https://cdn.filepicker.io/api/file/VC8T6mAGRSKMXNM6BIly,knix-wear,"['Consumer & lifestyle', 'Ecommerce/product', 'Female founded', 'Software']","['Ecommerce & Marketplace', 'Fashion']",series_b,4,career_page,29490795-sales-associate-rideau,Sales Associate (Rideau),https://jobs.lever.co/knix/93dc1686-14ff-4bd1-ab11-b416a1d65ce7,False,True
1694352809,"['Richmond, BC, Canada']",18797,Knix Wear,https://cdn.filepicker.io/api/file/VC8T6mAGRSKMXNM6BIly,knix-wear,"['Consumer & lifestyle', 'Ecommerce/product', 'Female founded', 'Software']","['Ecommerce & Marketplace', 'Fashion']",series_b,4,career_page,29490794-sales-associate-richmond,Sales Associate (Richmond),https://jobs.lever.co/knix/0ffeec89-433a-40b0-b766-7f410e7a444f,False,True
1694352808,"['Ottawa, ON, Canada']",18797,Knix Wear,https://cdn.filepicker.io/api/file/VC8T6mAGRSKMXNM6BIly,knix-wear,"['Consumer & lifestyle', 'Ecommerce/product', 'Female founded', 'Software']","['Ecommerce & Marketplace', 'Fashion']",series_b,4,career_page,29490790-sales-key-lead-rideau,Sales Key Lead (Rideau),https://jobs.lever.co/knix/65f2e0da-447c-490c-bad4-968bba6649f7,False,True
1694351932,"['Orange County, CA, USA']",58572,Christie Digital Systems USA,https://cdn.filestackcontent.com/mEANTjBVT3qgT13QbSZ5,christie-digital-systems-usa,"['500+', 'B2B', 'Hardware (non-robotics)', 'Media & entertainment']","['DeepTech', 'Finance', 'Manufacturing', 'Software']",other,4,career_page,29489851-cse-service-technician-los-angeles-orange-county-area,CSE Service Technician - Los Angeles/Orange County Area,https://globalus62e2.dayforcehcm.com/CandidatePortal/en-CAN/CDSC/Posting/View/1173,False,True
1694351319,"['Bedford, NS, Canada']",21694,Clutch Canada,https://cdn.filestackcontent.com/kDLl6V1gQQjDTlJmOiBA,clutch-canada-2,"['B2C', 'C100 alumni', 'Marketplace', 'Software', 'Team true north', 'Transportation']",['Transportation'],other,3,career_page,29489277-operations-manager-atlantic-canada,"Operations Manager, Atlantic Canada",https://boards.greenhouse.io/clutch/jobs/4970215004,False,True
1694351317,"['Bedford, NS, Canada']",21694,Clutch Canada,https://cdn.filestackcontent.com/kDLl6V1gQQjDTlJmOiBA,clutch-canada-2,"['B2C', 'C100 alumni', 'Marketplace', 'Software', 'Team true north', 'Transportation']",['Transportation'],other,3,career_page,29489273-assistant-general-manager,Assistant General Manager,https://boards.greenhouse.io/clutch/jobs/4970647004,False,True
1694350323,[],619912,montra.com,https://cdn.filestackcontent.com/HQOOu80GR56VxAkKk2Yb,montra-com,"['1-9', 'B2B', 'Media & entertainment', 'SaaS', 'Software']",[],,1,career_page,29488186-senior-full-stack-developer-remote-canada,🧑‍💻Senior Full Stack Developer - Remote (Canada),https://montrainteractive.notion.site/Senior-Full-Stack-Developer-Remote-Canada-54ff16b0f3ce47138f004368315d993a?pvs=25,False,True
1694348828,[],26753,Helcim Inc.,"https://cdn.filestackcontent.com/output=f:webp,t:true,q:80,c:true/cache=expiry:max/resize=w:340/8u4RTXbTTmQtbNCeYlxu",helcim-inc,"['100-499', 'B2B', 'Finance', 'SaaS', 'Software']","['Finance', 'Hardware', 'Information Technology', 'Software']",series_a,3,career_page,29486047-credit-risk-analyst,Credit Risk Analyst,https://helcim.bamboohr.com/careers/165,False,True
1694348606,"['Saskatoon, SK, Canada']",21790,Vendasta Technologies,https://cdn.filestackcontent.com/D3lunNecTY6CAeQqhioL,vendasta-technologies,"['100-499', 'Advertising/marketing', 'B2B', 'C100 alumni', 'Ip/licensing', 'Oneeleven', 'Software']","['Finance', 'Information Technology', 'Sales and Marketing', 'Software']",series_c_plus,4,career_page,29485588-facilities-coordinator-i,Facilities Coordinator I,https://vendasta.bamboohr.com/careers/387,False,True
1694346498,"['San Francisco, CA, USA']",35418,Waabi,https://cdn.filestackcontent.com/elmBGFQHSsmG2TwsfD9p,waabi,"['10-49', 'AI/ML', 'Research', 'Robotics', 'Transportation']","['Software', 'Transportation']",other,3,career_page,29483323-senior-staff-software-engineer-system-performance-optimization,"Senior / Staff Software Engineer, System Performance Optimization",https://jobs.lever.co/waabi/7baccd98-54c5-4bcc-ae61-0cd46b0e5b03,False,True
1694346266,[],19724,Flare Systems,https://cdn.filestackcontent.com/Vn07J7CURf2dYqoxFygV,flare-systems,"['B2B', 'Cybersecurity', 'Data & analytics', 'Research', 'Software']","['Information Technology', 'Security', 'Software']",series_a,3,career_page,29483172-data-collection-systems-technician,Data Collection Systems Technician,https://flaresystems.bamboohr.com/careers/47,False,True
1694346187,"['Oakville, ON, Canada']",22438,Geotab,https://cdn.filepicker.io/api/file/wUIg8GCtSy8y6U5a0yag,geotab,"['500+', 'B2B', 'Sensors/IoT', 'Team true north', 'Transportation']","['Hardware', 'Information Technology', 'Software', 'Transportation']",other,5,career_page,29483051-senior-pricing-manager,Senior Pricing Manager,https://jobs.lever.co/geotab/79851b88-4413-4e6b-80c1-d46c19ce4f87,False,True
1694346186,"['Oakville, ON, Canada']",22438,Geotab,https://cdn.filepicker.io/api/file/wUIg8GCtSy8y6U5a0yag,geotab,"['500+', 'B2B', 'Sensors/IoT', 'Team true north', 'Transportation']","['Hardware', 'Information Technology', 'Software', 'Transportation']",other,5,career_page,29483049-data-platform-developer-c,Data Platform Developer C#,https://jobs.lever.co/geotab/1f647143-a0da-4e5d-9b27-94730b8a35d0,False,True
1694345969,"['United States', 'Canada', 'Remote']",20326,1Password,https://cdn.filepicker.io/api/file/ocZBX7eyQm2h1Yy3YiQR,1password,"['100-499', 'B2B', 'Cybersecurity', 'Software']","['Finance', 'Information Technology', 'Security', 'Software']",series_c_plus,5,career_page,29482836-sr-alliance-manager-aws,Sr Alliance Manager - AWS,https://jobs.lever.co/1password/bc06e92b-e78c-418b-bee1-e737bed43bee,False,True
1694345346,"['Toronto, ON, Canada']",10659,Plooto,https://cdn.filestackcontent.com/ThvuoX2JS5mXQIXKPk1w,plooto,"['10-49', 'B2B', 'C100 alumni', 'Finance', 'Oneeleven', 'SaaS', 'Software']","['Finance', 'Software']",series_b,3,career_page,29481393-product-adoption-specialist,Product Adoption Specialist,https://jobs.lever.co/Plooto/4b78ca77-389c-4edb-a708-62dfe20c4327,False,True
1694343407,"['Canada', 'Remote']",10631,Jobber,https://cdn.filestackcontent.com/XeugVzpcS7yabUBrdcpt,jobber,"['500+', 'C100 alumni', 'Productivity', 'Proptech', 'SaaS', 'Team true north']","['Information Technology', 'Software']",series_c_plus,4,career_page,29479666-staff-software-engineer-business-insights,"Staff Software Engineer, Business Insights",https://boards.greenhouse.io/jobber/jobs/6925974002,False,True
1694341348,['Estonia'],14280,Finn AI,https://cdn.filestackcontent.com/7Ds0mt6SNOaJCjeHf7SV,finn-ai,"['10-49', 'B2C', 'C100 alumni', 'Female founded', 'Finance', 'Productivity', 'SaaS', 'Software']","['Finance', 'Information Technology', 'Media', 'Software']",series_a,1,career_page,29477150-it-team-lead,IT Team Lead,https://www.glia.com/jobs/4970558004?gh_jid=4970558004,False,True
1694341235,[],32419,Scoop Robotix,"https://cdn.filestackcontent.com/output=f:webp,t:true,q:80,c:true/cache=expiry:max/resize=w:340/output=f:webp,t:true,q:80,c:true/cache=expiry:max/resize=w:340/7TgeW4PhSKmZvqgA1LLu",scoop-robotix,[],[],,2,career_page,29476978-business-development-representative-bdr,Business Development Representative (BDR),http://www.scooprobotix.com/were-hiring-saas-business-development-rep-bdr,False,True
1694341235,[],32419,Scoop Robotix,"https://cdn.filestackcontent.com/output=f:webp,t:true,q:80,c:true/cache=expiry:max/resize=w:340/output=f:webp,t:true,q:80,c:true/cache=expiry:max/resize=w:340/7TgeW4PhSKmZvqgA1LLu",scoop-robotix,[],[],,2,career_page,29476976-b2b-saas-account-executive,B2B SaaS Account Executive,http://www.scooprobotix.com/were-hiring-b2b-saas-account-executive/,False,True
1694341235,[],32419,Scoop Robotix,"https://cdn.filestackcontent.com/output=f:webp,t:true,q:80,c:true/cache=expiry:max/resize=w:340/output=f:webp,t:true,q:80,c:true/cache=expiry:max/resize=w:340/7TgeW4PhSKmZvqgA1LLu",scoop-robotix,[],[],,2,career_page,29476975-technical-support-manager-tsm,Technical Support Manager (TSM),http://www.scooprobotix.com/were-hiring-technical-support-manager/,False,True
1694341234,[],32419,Scoop Robotix,"https://cdn.filestackcontent.com/output=f:webp,t:true,q:80,c:true/cache=expiry:max/resize=w:340/output=f:webp,t:true,q:80,c:true/cache=expiry:max/resize=w:340/7TgeW4PhSKmZvqgA1LLu",scoop-robotix,[],[],,2,career_page,29476974-content-marketing-expert,Content Marketing Expert,http://www.scooprobotix.com/were-hiring-content-marketing-expert/,False,True
1694341185,"['Toronto, ON, Canada']",12373,Peak Power Inc,https://cdn.filestackcontent.com/3wgyLunR5u6B0yacNQDQ,peak-power-inc-2,"['B2B', 'Data & analytics', 'Energy', 'SaaS', 'Software']","['Energy', 'Real Estate', 'Software', 'Sustainability', 'Transportation']",other,3,career_page,29476913-director-of-strategic-finance,Director of Strategic Finance,https://peakpower.applytojob.com/apply/sczv9SiKBW/Director-Of-Strategic-Finance,False,False
1694340839,"['saint-jérôme, qc, canada']",28429,The Lion Electric,https://cdn.filepicker.io/api/file/AKNL1A6HQFqHKeOsXliU,the-lion-electric,"['100-499', 'B2B', 'Energy', 'Hardware (non-robotics)', 'Manufacturing', 'Transportation']","['Hardware', 'Manufacturing', 'Sustainability', 'Transportation', 'Travel']",ipo,4,career_page,29476614-gestionnaire-de-programme-pmo,Gestionnaire de programme (PMO),https://emploislion.com/fr/emplois/39725/gestionnaire-de-programme-pmo,False,True
1694340838,"['saint-jérôme, qc, canada']",28429,The Lion Electric,https://cdn.filepicker.io/api/file/AKNL1A6HQFqHKeOsXliU,the-lion-electric,"['100-499', 'B2B', 'Energy', 'Hardware (non-robotics)', 'Manufacturing', 'Transportation']","['Hardware', 'Manufacturing', 'Sustainability', 'Transportation', 'Travel']",ipo,4,career_page,29476613-associe-e-developpement-corporatif-relations-avec-les-investisseurs,Associé(e) - Développement Corporatif & Relations avec les Investisseurs,https://emploislion.com/fr/emplois/39722/associee-developpement-corporatif-relations-avec-les-investisseurs,False,True
1694340532,"['Toronto, ON, Canada']",10638,Loopio,https://cdn.filepicker.io/api/file/f3doHjXnRJ2SY2wvJ8Ic,loopio,"['B2B', 'Productivity', 'SaaS', 'Software']","['Information Technology', 'Software']",other,4,career_page,29476361-senior-accountant,Senior Accountant,https://jobs.lever.co/loopio/11a6431c-bd51-4d08-8d32-1bb7c1f9f6f4,False,True
1694340417,"['Iroquois, ON K0E 1K0, Canada']",28290,Ross Video,"https://cdn.filestackcontent.com/output=f:webp,t:true,q:80,c:true/cache=expiry:max/resize=w:340/output=f:webp,t:true,q:80,c:true/cache=expiry:max/resize=w:340/YRTlz1kHRFeumLxfA7rL",ross-video,"['500+', 'B2B', 'Hardware (non-robotics)', 'Media & entertainment', 'Team true north']","['Media', 'Software', 'Sports']",other,5,career_page,29476257-senior-test-developer,Senior Test Developer,https://usr58.dayforcehcm.com/CandidatePortal/en-US/rossvideo/Posting/View/5306,False,True
1694285326,[],61505,Taiga Motors,https://cdn.filestackcontent.com/G72Ki13JSNO2iN9CSov3,taiga-motors,"['100-499', 'B2B', 'Consumer & lifestyle', 'Hardware (non-robotics)', 'Manufacturing']","['Manufacturing', 'Transportation']",ipo,4,career_page,29474752-coordonnateur-rice-erp-en-entrepot-warehousing-erp-coordinator,Coordonnateur(rice) ERP en entrepôt / Warehousing ERP Coordinator,https://apply.workable.com/taigamotors/j/96238DE589,False,True
1694267642,[],21529,Nuvei,https://cdn.filepicker.io/api/file/U2jZGbooTwKuQGaQWoxO,nuvei,"['500+', 'B2B', 'Finance', 'SaaS', 'Software']",['Finance'],ipo,5,career_page,29474508-it-helpdesk-administrator,IT Helpdesk Administrator,https://apply.workable.com/nuvei/j/9533900148,False,True
1694263539,"[""King's Rd, London, UK""]",16013,Mejuri,https://cdn.filestackcontent.com/3DLTY70oTNSpgNdOuWlp,mejuri,"['100-499', 'B2C', 'C100 alumni', 'Consumer & lifestyle', 'Ecommerce/product', 'Female founded', 'Software']","['Consumer Products', 'Fashion', 'Transportation']",other,4,career_page,29472504-operations-lead-retail,Operations Lead (Retail),https://boards.greenhouse.io/mejuri/jobs/4273219006,False,True
1694263538,"[""King's Rd, London, UK""]",16013,Mejuri,https://cdn.filestackcontent.com/3DLTY70oTNSpgNdOuWlp,mejuri,"['100-499', 'B2C', 'C100 alumni', 'Consumer & lifestyle', 'Ecommerce/product', 'Female founded', 'Software']","['Consumer Products', 'Fashion', 'Transportation']",other,4,career_page,29472503-floor-lead,Floor Lead,https://boards.greenhouse.io/mejuri/jobs/4273220006,False,True
1694262941,"['Winnipeg, MB, Canada']",27472,GFIT Wellness,https://cdn.filestackcontent.com/pcqBjCfLROaXbquV9vtq,gfit-wellness,"['10-49', 'B2B', 'B2C', 'Healthcare & wellness']","['Education', 'Health', 'Sports', 'Wellness and Beauty']",other,2,career_page,29471974-athletic-therapist,Athletic Therapist,https://www.gfitwellness.ca/jobs/athletic-therapist,False,True
1694262940,"['Winnipeg, MB, Canada']",27472,GFIT Wellness,https://cdn.filestackcontent.com/pcqBjCfLROaXbquV9vtq,gfit-wellness,"['10-49', 'B2B', 'B2C', 'Healthcare & wellness']","['Education', 'Health', 'Sports', 'Wellness and Beauty']",other,2,career_page,29471973-osteopath,Osteopath,https://www.gfitwellness.ca/jobs/osteopath,False,True
1694262940,"['Winnipeg, MB, Canada']",27472,GFIT Wellness,https://cdn.filestackcontent.com/pcqBjCfLROaXbquV9vtq,gfit-wellness,"['10-49', 'B2B', 'B2C', 'Healthcare & wellness']","['Education', 'Health', 'Sports', 'Wellness and Beauty']",other,2,career_page,29471971-physiotherapist,Physiotherapist,https://www.gfitwellness.ca/jobs/physiotherapist,False,True
1694262744,['Canada'],9054,KOHO Financial,https://cdn.filestackcontent.com/KxBKcSoSkeeUXLPPxlCg,koho-financial,"['100-499', 'B2C', 'C100 alumni', 'Finance', 'Software', 'Team true north']","['Finance', 'Software']",other,4,career_page,29471521-specialiste-du-marketing-de-produits,Spécialiste du marketing de produits,https://jobs.lever.co/koho/28f65b81-0e42-4f4b-bf7a-7dc4538c495d,False,True
1694262701,"['Victoria, BC, Canada']",17733,Thinkific,https://cdn.filepicker.io/api/file/cV3M6qLQDGzVN49bsu6s,thinkific,"['Agnostic (all)', 'B2B', 'Productivity', 'SaaS', 'Software']","['Education', 'Information Technology', 'Software']",ipo,4,career_page,29471452-vp-people-distributed-canada,"VP, People (Distributed - Canada)",https://thinkific.com/careers/job-post?gh_jid=6911525002,False,True
1694262701,"['Vancouver, BC, Canada']",17733,Thinkific,https://cdn.filepicker.io/api/file/cV3M6qLQDGzVN49bsu6s,thinkific,"['Agnostic (all)', 'B2B', 'Productivity', 'SaaS', 'Software']","['Education', 'Information Technology', 'Software']",ipo,4,career_page,29471451-vp-people,"VP, People",https://thinkific.com/careers/job-post?gh_jid=6909356002,False,True
1694261341,"['Burnaby, BC, Canada']",70552,Doxim,https://cdn.filestackcontent.com/sYmYzOQe9akkqftrlIA0,doxim,"['100-499', 'Productivity', 'SaaS', 'Software', 'Team true north']","['Finance', 'Information Technology', 'Software', 'Transportation']",other,4,career_page,29469380-print-operator,Print Operator,https://doxim.applytojob.com/apply/HHmGQBjvcy/Print-Operator,False,False
